"","geography","N_cases_epic","date","Level","N_cases_epic_3m","max_grp","scale_age_epic"
"17866","New Mexico",NA,2023-11-18,"75+ Years",NA,-Inf,NA
"17867","New Mexico",NA,2023-11-25,"75+ Years",NA,-Inf,NA
"17868","New Mexico",NA,2023-12-02,"75+ Years",NA,-Inf,NA
"17869","New Mexico",NA,2023-12-09,"75+ Years",NA,-Inf,NA
"17870","New Mexico",NA,2023-12-16,"75+ Years",NA,-Inf,NA
"17871","New Mexico",NA,2023-12-23,"75+ Years",NA,-Inf,NA
"17872","New Mexico",NA,2023-12-30,"75+ Years",NA,-Inf,NA
"17873","New Mexico",NA,2024-01-06,"75+ Years",NA,-Inf,NA
"17874","New Mexico",NA,2024-01-13,"75+ Years",NA,-Inf,NA
"17875","New Mexico",NA,2024-01-20,"75+ Years",NA,-Inf,NA
"17876","New Mexico",NA,2024-01-27,"75+ Years",NA,-Inf,NA
"17877","New Mexico",NA,2024-02-03,"75+ Years",NA,-Inf,NA
"17878","New Mexico",NA,2024-02-10,"75+ Years",NA,-Inf,NA
"17879","New Mexico",NA,2024-02-17,"75+ Years",NA,-Inf,NA
"17880","New Mexico",NA,2024-02-24,"75+ Years",NA,-Inf,NA
"17881","New Mexico",NA,2024-03-02,"75+ Years",NA,-Inf,NA
"17882","New Mexico",NA,2024-03-09,"75+ Years",NA,-Inf,NA
"17883","New Mexico",NA,2024-03-16,"75+ Years",NA,-Inf,NA
"17884","New Mexico",NA,2024-03-23,"75+ Years",NA,-Inf,NA
"17885","New Mexico",NA,2024-03-30,"75+ Years",NA,-Inf,NA
"17886","New Mexico",NA,2024-04-06,"75+ Years",NA,-Inf,NA
"17887","New Mexico",NA,2024-04-13,"75+ Years",NA,-Inf,NA
"17888","New Mexico",NA,2024-04-20,"75+ Years",NA,-Inf,NA
"17889","New Mexico",NA,2024-04-27,"75+ Years",NA,-Inf,NA
"17890","New Mexico",NA,2024-05-04,"75+ Years",NA,-Inf,NA
"17891","New Mexico",NA,2024-05-11,"75+ Years",NA,-Inf,NA
"17892","New Mexico",NA,2024-05-18,"75+ Years",NA,-Inf,NA
"17893","New Mexico",NA,2024-05-25,"75+ Years",NA,-Inf,NA
"17894","New Mexico",NA,2024-06-01,"75+ Years",NA,-Inf,NA
"17895","New Mexico",NA,2024-06-08,"75+ Years",NA,-Inf,NA
"17896","New Mexico",NA,2024-06-15,"75+ Years",NA,-Inf,NA
"17897","New Mexico",NA,2024-06-22,"75+ Years",NA,-Inf,NA
"17898","New Mexico",NA,2024-06-29,"75+ Years",NA,-Inf,NA
"17899","New Mexico",NA,2024-07-06,"75+ Years",NA,-Inf,NA
"17900","New Mexico",NA,2024-07-13,"75+ Years",NA,-Inf,NA
"17901","New Mexico",NA,2024-07-20,"75+ Years",NA,-Inf,NA
"17902","New Mexico",NA,2024-07-27,"75+ Years",NA,-Inf,NA
"17903","New Mexico",NA,2024-08-03,"75+ Years",NA,-Inf,NA
"17904","New Mexico",NA,2024-08-10,"75+ Years",NA,-Inf,NA
"17905","New Mexico",NA,2024-08-17,"75+ Years",NA,-Inf,NA
"17906","New Mexico",NA,2024-08-24,"75+ Years",NA,-Inf,NA
"17907","New Mexico",NA,2024-08-31,"75+ Years",NA,-Inf,NA
"17908","New Mexico",NA,2024-09-07,"75+ Years",NA,-Inf,NA
"17909","New Mexico",NA,2024-09-14,"75+ Years",NA,-Inf,NA
"17910","New Mexico",NA,2024-09-21,"75+ Years",NA,-Inf,NA
"17911","New Mexico",NA,2024-09-28,"75+ Years",NA,-Inf,NA
"17912","New Mexico",NA,2024-10-05,"75+ Years",NA,-Inf,NA
"17913","New Mexico",NA,2024-10-12,"75+ Years",NA,-Inf,NA
"17914","New Mexico",NA,2024-10-19,"75+ Years",NA,-Inf,NA
"17915","New Mexico",NA,2024-10-26,"75+ Years",NA,-Inf,NA
"17916","New Mexico",NA,2024-11-02,"75+ Years",NA,-Inf,NA
"17917","New Mexico",NA,2024-11-09,"75+ Years",NA,-Inf,NA
"17918","New Mexico",NA,2024-11-16,"75+ Years",NA,-Inf,NA
"17919","New Mexico",NA,2024-11-23,"75+ Years",NA,-Inf,NA
"17920","New Mexico",NA,2024-11-30,"75+ Years",NA,-Inf,NA
"17921","New Mexico",NA,2024-12-07,"75+ Years",NA,-Inf,NA
"17922","New Mexico",NA,2024-12-14,"75+ Years",NA,-Inf,NA
"17923","New Mexico",NA,2024-12-21,"75+ Years",NA,-Inf,NA
"17924","New Mexico",NA,2024-12-28,"75+ Years",NA,-Inf,NA
"17925","New Mexico",NA,2025-01-04,"75+ Years",NA,-Inf,NA
"17926","New Mexico",NA,2025-01-11,"75+ Years",NA,-Inf,NA
"17927","New Mexico",NA,2025-01-18,"75+ Years",NA,-Inf,NA
"17928","New Mexico",NA,2025-01-25,"75+ Years",NA,-Inf,NA
"17929","New Mexico",NA,2023-07-01,"<1 Years",NA,17,NA
"17930","New Mexico",NA,2023-07-08,"<1 Years",NA,17,NA
"17931","New Mexico",NA,2023-07-15,"<1 Years",NA,17,NA
"17932","New Mexico",NA,2023-07-22,"<1 Years",NA,17,NA
"17933","New Mexico",NA,2023-07-29,"<1 Years",NA,17,NA
"17934","New Mexico",NA,2023-08-05,"<1 Years",NA,17,NA
"17935","New Mexico",NA,2023-08-12,"<1 Years",NA,17,NA
"17936","New Mexico",NA,2023-08-19,"<1 Years",NA,17,NA
"17937","New Mexico",NA,2023-08-26,"<1 Years",NA,17,NA
"17938","New Mexico",NA,2023-09-02,"<1 Years",NA,17,NA
"17939","New Mexico",NA,2023-09-09,"<1 Years",NA,17,NA
"17940","New Mexico",NA,2023-09-16,"<1 Years",NA,17,NA
"17941","New Mexico",NA,2023-09-23,"<1 Years",NA,17,NA
"17942","New Mexico",NA,2023-09-30,"<1 Years",NA,17,NA
"17943","New Mexico",NA,2023-10-07,"<1 Years",NA,17,NA
"17944","New Mexico",NA,2023-10-14,"<1 Years",NA,17,NA
"17945","New Mexico",NA,2023-10-21,"<1 Years",NA,17,NA
"17946","New Mexico",NA,2023-10-28,"<1 Years",NA,17,NA
"17947","New Mexico",NA,2023-11-04,"<1 Years",NA,17,NA
"17948","New Mexico",NA,2023-11-11,"<1 Years",NA,17,NA
"17949","New Mexico",NA,2023-11-18,"<1 Years",NA,17,NA
"17950","New Mexico",NA,2023-11-25,"<1 Years",NA,17,NA
"17951","New Mexico",NA,2023-12-02,"<1 Years",NA,17,NA
"17952","New Mexico",NA,2023-12-09,"<1 Years",NA,17,NA
"17953","New Mexico",NA,2023-12-16,"<1 Years",NA,17,NA
"17954","New Mexico",15,2023-12-23,"<1 Years",NA,17,NA
"17955","New Mexico",14,2023-12-30,"<1 Years",NA,17,NA
"17956","New Mexico",22,2024-01-06,"<1 Years",17,17,100
"17957","New Mexico",NA,2024-01-13,"<1 Years",NA,17,NA
"17958","New Mexico",NA,2024-01-20,"<1 Years",NA,17,NA
"17959","New Mexico",NA,2024-01-27,"<1 Years",NA,17,NA
"17960","New Mexico",NA,2024-02-03,"<1 Years",NA,17,NA
"17961","New Mexico",NA,2024-02-10,"<1 Years",NA,17,NA
"17962","New Mexico",NA,2024-02-17,"<1 Years",NA,17,NA
"17963","New Mexico",NA,2024-02-24,"<1 Years",NA,17,NA
"17964","New Mexico",NA,2024-03-02,"<1 Years",NA,17,NA
"17965","New Mexico",NA,2024-03-09,"<1 Years",NA,17,NA
"17966","New Mexico",NA,2024-03-16,"<1 Years",NA,17,NA
"17967","New Mexico",NA,2024-03-23,"<1 Years",NA,17,NA
"17968","New Mexico",NA,2024-03-30,"<1 Years",NA,17,NA
"17969","New Mexico",NA,2024-04-06,"<1 Years",NA,17,NA
"17970","New Mexico",NA,2024-04-13,"<1 Years",NA,17,NA
"17971","New Mexico",NA,2024-04-20,"<1 Years",NA,17,NA
"17972","New Mexico",NA,2024-04-27,"<1 Years",NA,17,NA
"17973","New Mexico",NA,2024-05-04,"<1 Years",NA,17,NA
"17974","New Mexico",NA,2024-05-11,"<1 Years",NA,17,NA
"17975","New Mexico",NA,2024-05-18,"<1 Years",NA,17,NA
"17976","New Mexico",NA,2024-05-25,"<1 Years",NA,17,NA
"17977","New Mexico",NA,2024-06-01,"<1 Years",NA,17,NA
"17978","New Mexico",NA,2024-06-08,"<1 Years",NA,17,NA
"17979","New Mexico",NA,2024-06-15,"<1 Years",NA,17,NA
"17980","New Mexico",NA,2024-06-22,"<1 Years",NA,17,NA
"17981","New Mexico",NA,2024-06-29,"<1 Years",NA,17,NA
"17982","New Mexico",NA,2024-07-06,"<1 Years",NA,17,NA
"17983","New Mexico",NA,2024-07-13,"<1 Years",NA,17,NA
"17984","New Mexico",NA,2024-07-20,"<1 Years",NA,17,NA
"17985","New Mexico",NA,2024-07-27,"<1 Years",NA,17,NA
"17986","New Mexico",NA,2024-08-03,"<1 Years",NA,17,NA
"17987","New Mexico",NA,2024-08-10,"<1 Years",NA,17,NA
"17988","New Mexico",NA,2024-08-17,"<1 Years",NA,17,NA
"17989","New Mexico",NA,2024-08-24,"<1 Years",NA,17,NA
"17990","New Mexico",NA,2024-08-31,"<1 Years",NA,17,NA
"17991","New Mexico",NA,2024-09-07,"<1 Years",NA,17,NA
"17992","New Mexico",NA,2024-09-14,"<1 Years",NA,17,NA
"17993","New Mexico",NA,2024-09-21,"<1 Years",NA,17,NA
"17994","New Mexico",NA,2024-09-28,"<1 Years",NA,17,NA
"17995","New Mexico",NA,2024-10-05,"<1 Years",NA,17,NA
"17996","New Mexico",NA,2024-10-12,"<1 Years",NA,17,NA
"17997","New Mexico",NA,2024-10-19,"<1 Years",NA,17,NA
"17998","New Mexico",NA,2024-10-26,"<1 Years",NA,17,NA
"17999","New Mexico",NA,2024-11-02,"<1 Years",NA,17,NA
"18000","New Mexico",NA,2024-11-09,"<1 Years",NA,17,NA
"18001","New Mexico",NA,2024-11-16,"<1 Years",NA,17,NA
"18002","New Mexico",NA,2024-11-23,"<1 Years",NA,17,NA
"18003","New Mexico",NA,2024-11-30,"<1 Years",NA,17,NA
"18004","New Mexico",NA,2024-12-07,"<1 Years",NA,17,NA
"18005","New Mexico",NA,2024-12-14,"<1 Years",NA,17,NA
"18006","New Mexico",NA,2024-12-21,"<1 Years",NA,17,NA
"18007","New Mexico",NA,2024-12-28,"<1 Years",NA,17,NA
"18008","New Mexico",NA,2025-01-04,"<1 Years",NA,17,NA
"18009","New Mexico",NA,2025-01-11,"<1 Years",NA,17,NA
"18010","New Mexico",NA,2025-01-18,"<1 Years",NA,17,NA
"18011","New Mexico",NA,2025-01-25,"<1 Years",NA,17,NA
"18012","New York",NA,2023-07-01,"1-4 Years",NA,517,NA
"18013","New York",NA,2023-07-08,"1-4 Years",NA,517,NA
"18014","New York",NA,2023-07-15,"1-4 Years",NA,517,NA
"18015","New York",NA,2023-07-22,"1-4 Years",NA,517,NA
"18016","New York",NA,2023-07-29,"1-4 Years",NA,517,NA
"18017","New York",NA,2023-08-05,"1-4 Years",NA,517,NA
"18018","New York",21,2023-08-12,"1-4 Years",NA,517,NA
"18019","New York",13,2023-08-19,"1-4 Years",NA,517,NA
"18020","New York",NA,2023-08-26,"1-4 Years",NA,517,NA
"18021","New York",13,2023-09-02,"1-4 Years",NA,517,NA
"18022","New York",NA,2023-09-09,"1-4 Years",NA,517,NA
"18023","New York",11,2023-09-16,"1-4 Years",NA,517,NA
"18024","New York",27,2023-09-23,"1-4 Years",NA,517,NA
"18025","New York",29,2023-09-30,"1-4 Years",22.3333333333333,517,4.31979368149581
"18026","New York",55,2023-10-07,"1-4 Years",37,517,7.15667311411992
"18027","New York",46,2023-10-14,"1-4 Years",43.3333333333333,517,8.38168923275306
"18028","New York",102,2023-10-21,"1-4 Years",67.6666666666667,517,13.0883301096067
"18029","New York",132,2023-10-28,"1-4 Years",93.3333333333333,517,18.0528691166989
"18030","New York",192,2023-11-04,"1-4 Years",142,517,27.4661508704062
"18031","New York",238,2023-11-11,"1-4 Years",187.333333333333,517,36.2346872985171
"18032","New York",298,2023-11-18,"1-4 Years",242.666666666667,517,46.9374597034171
"18033","New York",338,2023-11-25,"1-4 Years",291.333333333333,517,56.3507414571244
"18034","New York",429,2023-12-02,"1-4 Years",355,517,68.6653771760155
"18035","New York",447,2023-12-09,"1-4 Years",404.666666666667,517,78.2720825274017
"18036","New York",449,2023-12-16,"1-4 Years",441.666666666667,517,85.4287556415216
"18037","New York",436,2023-12-23,"1-4 Years",444,517,85.8800773694391
"18038","New York",414,2023-12-30,"1-4 Years",433,517,83.752417794971
"18039","New York",291,2024-01-06,"1-4 Years",380.333333333333,517,73.565441650548
"18040","New York",163,2024-01-13,"1-4 Years",289.333333333333,517,55.9638942617666
"18041","New York",120,2024-01-20,"1-4 Years",191.333333333333,517,37.0083816892328
"18042","New York",88,2024-01-27,"1-4 Years",123.666666666667,517,23.920051579626
"18043","New York",89,2024-02-03,"1-4 Years",99,517,19.1489361702128
"18044","New York",77,2024-02-10,"1-4 Years",84.6666666666667,517,16.3765312701483
"18045","New York",44,2024-02-17,"1-4 Years",70,517,13.5396518375242
"18046","New York",45,2024-02-24,"1-4 Years",55.3333333333333,517,10.7027724049001
"18047","New York",45,2024-03-02,"1-4 Years",44.6666666666667,517,8.63958736299162
"18048","New York",28,2024-03-09,"1-4 Years",39.3333333333333,517,7.6079948420374
"18049","New York",23,2024-03-16,"1-4 Years",32,517,6.18955512572534
"18050","New York",18,2024-03-23,"1-4 Years",23,517,4.44874274661509
"18051","New York",22,2024-03-30,"1-4 Years",21,517,4.06189555125725
"18052","New York",17,2024-04-06,"1-4 Years",19,517,3.67504835589942
"18053","New York",21,2024-04-13,"1-4 Years",20,517,3.86847195357834
"18054","New York",14,2024-04-20,"1-4 Years",17.3333333333333,517,3.35267569310122
"18055","New York",18,2024-04-27,"1-4 Years",17.6666666666667,517,3.41715022566086
"18056","New York",NA,2024-05-04,"1-4 Years",NA,517,NA
"18057","New York",13,2024-05-11,"1-4 Years",NA,517,NA
"18058","New York",NA,2024-05-18,"1-4 Years",NA,517,NA
"18059","New York",NA,2024-05-25,"1-4 Years",NA,517,NA
"18060","New York",NA,2024-06-01,"1-4 Years",NA,517,NA
"18061","New York",NA,2024-06-08,"1-4 Years",NA,517,NA
"18062","New York",NA,2024-06-15,"1-4 Years",NA,517,NA
"18063","New York",NA,2024-06-22,"1-4 Years",NA,517,NA
"18064","New York",NA,2024-06-29,"1-4 Years",NA,517,NA
"18065","New York",NA,2024-07-06,"1-4 Years",NA,517,NA
"18066","New York",NA,2024-07-13,"1-4 Years",NA,517,NA
"18067","New York",NA,2024-07-20,"1-4 Years",NA,517,NA
"18068","New York",NA,2024-07-27,"1-4 Years",NA,517,NA
"18069","New York",NA,2024-08-03,"1-4 Years",NA,517,NA
"18070","New York",NA,2024-08-10,"1-4 Years",NA,517,NA
"18071","New York",NA,2024-08-17,"1-4 Years",NA,517,NA
"18072","New York",NA,2024-08-24,"1-4 Years",NA,517,NA
"18073","New York",NA,2024-08-31,"1-4 Years",NA,517,NA
"18074","New York",NA,2024-09-07,"1-4 Years",NA,517,NA
"18075","New York",13,2024-09-14,"1-4 Years",NA,517,NA
"18076","New York",19,2024-09-21,"1-4 Years",NA,517,NA
"18077","New York",23,2024-09-28,"1-4 Years",18.3333333333333,517,3.54609929078014
"18078","New York",22,2024-10-05,"1-4 Years",21.3333333333333,517,4.12637008381689
"18079","New York",32,2024-10-12,"1-4 Years",25.6666666666667,517,4.9645390070922
"18080","New York",40,2024-10-19,"1-4 Years",31.3333333333333,517,6.06060606060606
"18081","New York",56,2024-10-26,"1-4 Years",42.6666666666667,517,8.25274016763379
"18082","New York",83,2024-11-02,"1-4 Years",59.6666666666667,517,11.5409413281754
"18083","New York",120,2024-11-09,"1-4 Years",86.3333333333333,517,16.6989039329465
"18084","New York",152,2024-11-16,"1-4 Years",118.333333333333,517,22.8884590586718
"18085","New York",250,2024-11-23,"1-4 Years",174,517,33.6557059961315
"18086","New York",341,2024-11-30,"1-4 Years",247.666666666667,517,47.9045776918117
"18087","New York",403,2024-12-07,"1-4 Years",331.333333333333,517,64.0876853642811
"18088","New York",474,2024-12-14,"1-4 Years",406,517,78.5299806576402
"18089","New York",572,2024-12-21,"1-4 Years",483,517,93.4235976789168
"18090","New York",505,2024-12-28,"1-4 Years",517,517,100
"18091","New York",427,2025-01-04,"1-4 Years",501.333333333333,517,96.969696969697
"18092","New York",284,2025-01-11,"1-4 Years",405.333333333333,517,78.401031592521
"18093","New York",278,2025-01-18,"1-4 Years",329.666666666667,517,63.7653127014829
"18094","New York",123,2025-01-25,"1-4 Years",228.333333333333,517,44.1650548033527
"18095","New York",NA,2023-07-01,"18-49 Years",NA,195,NA
"18096","New York",NA,2023-07-08,"18-49 Years",NA,195,NA
"18097","New York",NA,2023-07-15,"18-49 Years",NA,195,NA
"18098","New York",NA,2023-07-22,"18-49 Years",NA,195,NA
"18099","New York",NA,2023-07-29,"18-49 Years",NA,195,NA
"18100","New York",NA,2023-08-05,"18-49 Years",NA,195,NA
"18101","New York",NA,2023-08-12,"18-49 Years",NA,195,NA
"18102","New York",NA,2023-08-19,"18-49 Years",NA,195,NA
"18103","New York",NA,2023-08-26,"18-49 Years",NA,195,NA
"18104","New York",NA,2023-09-02,"18-49 Years",NA,195,NA
"18105","New York",NA,2023-09-09,"18-49 Years",NA,195,NA
"18106","New York",NA,2023-09-16,"18-49 Years",NA,195,NA
"18107","New York",13,2023-09-23,"18-49 Years",NA,195,NA
"18108","New York",12,2023-09-30,"18-49 Years",NA,195,NA
"18109","New York",17,2023-10-07,"18-49 Years",14,195,7.17948717948718
"18110","New York",14,2023-10-14,"18-49 Years",14.3333333333333,195,7.35042735042735
"18111","New York",25,2023-10-21,"18-49 Years",18.6666666666667,195,9.57264957264957
"18112","New York",25,2023-10-28,"18-49 Years",21.3333333333333,195,10.9401709401709
"18113","New York",31,2023-11-04,"18-49 Years",27,195,13.8461538461538
"18114","New York",67,2023-11-11,"18-49 Years",41,195,21.025641025641
"18115","New York",92,2023-11-18,"18-49 Years",63.3333333333333,195,32.4786324786325
"18116","New York",88,2023-11-25,"18-49 Years",82.3333333333333,195,42.2222222222222
"18117","New York",163,2023-12-02,"18-49 Years",114.333333333333,195,58.6324786324786
"18118","New York",192,2023-12-09,"18-49 Years",147.666666666667,195,75.7264957264957
"18119","New York",181,2023-12-16,"18-49 Years",178.666666666667,195,91.6239316239316
"18120","New York",204,2023-12-23,"18-49 Years",192.333333333333,195,98.6324786324786
"18121","New York",185,2023-12-30,"18-49 Years",190,195,97.4358974358974
"18122","New York",169,2024-01-06,"18-49 Years",186,195,95.3846153846154
"18123","New York",162,2024-01-13,"18-49 Years",172,195,88.2051282051282
"18124","New York",118,2024-01-20,"18-49 Years",149.666666666667,195,76.7521367521367
"18125","New York",99,2024-01-27,"18-49 Years",126.333333333333,195,64.7863247863248
"18126","New York",94,2024-02-03,"18-49 Years",103.666666666667,195,53.1623931623932
"18127","New York",76,2024-02-10,"18-49 Years",89.6666666666667,195,45.982905982906
"18128","New York",65,2024-02-17,"18-49 Years",78.3333333333333,195,40.1709401709402
"18129","New York",57,2024-02-24,"18-49 Years",66,195,33.8461538461538
"18130","New York",55,2024-03-02,"18-49 Years",59,195,30.2564102564103
"18131","New York",40,2024-03-09,"18-49 Years",50.6666666666667,195,25.982905982906
"18132","New York",27,2024-03-16,"18-49 Years",40.6666666666667,195,20.8547008547009
"18133","New York",27,2024-03-23,"18-49 Years",31.3333333333333,195,16.0683760683761
"18134","New York",16,2024-03-30,"18-49 Years",23.3333333333333,195,11.965811965812
"18135","New York",14,2024-04-06,"18-49 Years",19,195,9.74358974358974
"18136","New York",16,2024-04-13,"18-49 Years",15.3333333333333,195,7.86324786324786
"18137","New York",20,2024-04-20,"18-49 Years",16.6666666666667,195,8.54700854700855
"18138","New York",NA,2024-04-27,"18-49 Years",NA,195,NA
"18139","New York",15,2024-05-04,"18-49 Years",NA,195,NA
"18140","New York",11,2024-05-11,"18-49 Years",NA,195,NA
"18141","New York",NA,2024-05-18,"18-49 Years",NA,195,NA
"18142","New York",11,2024-05-25,"18-49 Years",NA,195,NA
"18143","New York",15,2024-06-01,"18-49 Years",NA,195,NA
"18144","New York",NA,2024-06-08,"18-49 Years",NA,195,NA
"18145","New York",13,2024-06-15,"18-49 Years",NA,195,NA
"18146","New York",13,2024-06-22,"18-49 Years",NA,195,NA
"18147","New York",NA,2024-06-29,"18-49 Years",NA,195,NA
"18148","New York",NA,2024-07-06,"18-49 Years",NA,195,NA
"18149","New York",NA,2024-07-13,"18-49 Years",NA,195,NA
"18150","New York",NA,2024-07-20,"18-49 Years",NA,195,NA
"18151","New York",NA,2024-07-27,"18-49 Years",NA,195,NA
"18152","New York",NA,2024-08-03,"18-49 Years",NA,195,NA
"18153","New York",NA,2024-08-10,"18-49 Years",NA,195,NA
"18154","New York",NA,2024-08-17,"18-49 Years",NA,195,NA
"18155","New York",NA,2024-08-24,"18-49 Years",NA,195,NA
"18156","New York",NA,2024-08-31,"18-49 Years",NA,195,NA
"18157","New York",NA,2024-09-07,"18-49 Years",NA,195,NA
"18158","New York",NA,2024-09-14,"18-49 Years",NA,195,NA
"18159","New York",13,2024-09-21,"18-49 Years",NA,195,NA
"18160","New York",NA,2024-09-28,"18-49 Years",NA,195,NA
"18161","New York",11,2024-10-05,"18-49 Years",NA,195,NA
"18162","New York",NA,2024-10-12,"18-49 Years",NA,195,NA
"18163","New York",17,2024-10-19,"18-49 Years",NA,195,NA
"18164","New York",13,2024-10-26,"18-49 Years",NA,195,NA
"18165","New York",18,2024-11-02,"18-49 Years",16,195,8.2051282051282
"18166","New York",24,2024-11-09,"18-49 Years",18.3333333333333,195,9.4017094017094
"18167","New York",26,2024-11-16,"18-49 Years",22.6666666666667,195,11.6239316239316
"18168","New York",51,2024-11-23,"18-49 Years",33.6666666666667,195,17.2649572649573
"18169","New York",64,2024-11-30,"18-49 Years",47,195,24.1025641025641
"18170","New York",100,2024-12-07,"18-49 Years",71.6666666666667,195,36.7521367521368
"18171","New York",118,2024-12-14,"18-49 Years",94,195,48.2051282051282
"18172","New York",157,2024-12-21,"18-49 Years",125,195,64.1025641025641
"18173","New York",188,2024-12-28,"18-49 Years",154.333333333333,195,79.1452991452991
"18174","New York",221,2025-01-04,"18-49 Years",188.666666666667,195,96.7521367521367
"18175","New York",176,2025-01-11,"18-49 Years",195,195,100
"18176","New York",135,2025-01-18,"18-49 Years",177.333333333333,195,90.9401709401709
"18177","New York",56,2025-01-25,"18-49 Years",122.333333333333,195,62.7350427350427
"18178","New York",NA,2023-07-01,"5-17 Years",NA,150.666666666667,NA
"18179","New York",NA,2023-07-08,"5-17 Years",NA,150.666666666667,NA
"18180","New York",NA,2023-07-15,"5-17 Years",NA,150.666666666667,NA
"18181","New York",NA,2023-07-22,"5-17 Years",NA,150.666666666667,NA
"18182","New York",NA,2023-07-29,"5-17 Years",NA,150.666666666667,NA
"18183","New York",NA,2023-08-05,"5-17 Years",NA,150.666666666667,NA
"18184","New York",NA,2023-08-12,"5-17 Years",NA,150.666666666667,NA
"18185","New York",NA,2023-08-19,"5-17 Years",NA,150.666666666667,NA
"18186","New York",NA,2023-08-26,"5-17 Years",NA,150.666666666667,NA
"18187","New York",NA,2023-09-02,"5-17 Years",NA,150.666666666667,NA
"18188","New York",NA,2023-09-09,"5-17 Years",NA,150.666666666667,NA
"18189","New York",NA,2023-09-16,"5-17 Years",NA,150.666666666667,NA
"18190","New York",NA,2023-09-23,"5-17 Years",NA,150.666666666667,NA
"18191","New York",NA,2023-09-30,"5-17 Years",NA,150.666666666667,NA
"18192","New York",NA,2023-10-07,"5-17 Years",NA,150.666666666667,NA
"18193","New York",14,2023-10-14,"5-17 Years",NA,150.666666666667,NA
"18194","New York",28,2023-10-21,"5-17 Years",NA,150.666666666667,NA
"18195","New York",39,2023-10-28,"5-17 Years",27,150.666666666667,17.9203539823009
"18196","New York",50,2023-11-04,"5-17 Years",39,150.666666666667,25.8849557522124
"18197","New York",58,2023-11-11,"5-17 Years",49,150.666666666667,32.5221238938053
"18198","New York",73,2023-11-18,"5-17 Years",60.3333333333333,150.666666666667,40.0442477876106
"18199","New York",70,2023-11-25,"5-17 Years",67,150.666666666667,44.4690265486726
"18200","New York",95,2023-12-02,"5-17 Years",79.3333333333333,150.666666666667,52.6548672566372
"18201","New York",120,2023-12-09,"5-17 Years",95,150.666666666667,63.0530973451327
"18202","New York",169,2023-12-16,"5-17 Years",128,150.666666666667,84.9557522123894
"18203","New York",155,2023-12-23,"5-17 Years",148,150.666666666667,98.2300884955752
"18204","New York",109,2023-12-30,"5-17 Years",144.333333333333,150.666666666667,95.7964601769912
"18205","New York",51,2024-01-06,"5-17 Years",105,150.666666666667,69.6902654867257
"18206","New York",46,2024-01-13,"5-17 Years",68.6666666666667,150.666666666667,45.5752212389381
"18207","New York",41,2024-01-20,"5-17 Years",46,150.666666666667,30.5309734513274
"18208","New York",38,2024-01-27,"5-17 Years",41.6666666666667,150.666666666667,27.6548672566372
"18209","New York",41,2024-02-03,"5-17 Years",40,150.666666666667,26.5486725663717
"18210","New York",28,2024-02-10,"5-17 Years",35.6666666666667,150.666666666667,23.6725663716814
"18211","New York",12,2024-02-17,"5-17 Years",27,150.666666666667,17.9203539823009
"18212","New York",20,2024-02-24,"5-17 Years",20,150.666666666667,13.2743362831858
"18213","New York",15,2024-03-02,"5-17 Years",15.6666666666667,150.666666666667,10.3982300884956
"18214","New York",NA,2024-03-09,"5-17 Years",NA,150.666666666667,NA
"18215","New York",NA,2024-03-16,"5-17 Years",NA,150.666666666667,NA
"18216","New York",NA,2024-03-23,"5-17 Years",NA,150.666666666667,NA
"18217","New York",NA,2024-03-30,"5-17 Years",NA,150.666666666667,NA
"18218","New York",NA,2024-04-06,"5-17 Years",NA,150.666666666667,NA
"18219","New York",NA,2024-04-13,"5-17 Years",NA,150.666666666667,NA
"18220","New York",NA,2024-04-20,"5-17 Years",NA,150.666666666667,NA
"18221","New York",NA,2024-04-27,"5-17 Years",NA,150.666666666667,NA
"18222","New York",NA,2024-05-04,"5-17 Years",NA,150.666666666667,NA
"18223","New York",NA,2024-05-11,"5-17 Years",NA,150.666666666667,NA
"18224","New York",NA,2024-05-18,"5-17 Years",NA,150.666666666667,NA
"18225","New York",NA,2024-05-25,"5-17 Years",NA,150.666666666667,NA
"18226","New York",NA,2024-06-01,"5-17 Years",NA,150.666666666667,NA
"18227","New York",NA,2024-06-08,"5-17 Years",NA,150.666666666667,NA
"18228","New York",NA,2024-06-15,"5-17 Years",NA,150.666666666667,NA
"18229","New York",NA,2024-06-22,"5-17 Years",NA,150.666666666667,NA
"18230","New York",NA,2024-06-29,"5-17 Years",NA,150.666666666667,NA
